Date,Open,High,Low,Close,Adj Close,Volume,New_Open,Difference,ave_5D,grad_5D,ave_20D,grad_20D
9/8/17,39.814999,40.317501,39.7775,40.264999,38.117504,104526000,39.974998,0.159999,39.571,0.0265,39.19800045,0.0803749
10/8/17,39.974998,40,38.657501,38.830002,36.9034,163217200,39.150002,-0.824996,39.6840006,0.1130006,39.26950045,0.0715
11/8/17,39.150002,39.642502,39.017502,39.369999,37.416599,105028400,39.830002,0.68,39.7870004,0.1029998,39.35300035,0.0834999
14/8/17,39.830002,40.052502,39.6875,39.962502,37.979706,88490800,40.165001,0.334999,39.9210008,0.1340004,39.47500025,0.1219999
15/8/17,40.165001,40.549999,40.035,40.400002,38.395504,117862000,40.485001,0.32,39.9520014,0.0310006,39.60300035,0.1280001
16/8/17,40.485001,40.627499,40.037498,40.237499,38.241066,110686400,40.130001,-0.355,40.015001,0.0629996,39.74050035,0.1375
17/8/17,40.130001,40.177502,39.459999,39.465,37.506893,111762400,39.465,-0.665001,39.9240006,-0.0910004,39.7970004,0.05650005
18/8/17,39.465,39.875,39.18,39.375,37.421349,109712400,39.375,-0.09,39.8025002,-0.1215004,39.87937535,0.08237495
21/8/17,39.375,39.4725,38.7775,39.302502,37.352451,105474000,39.557499,0.182499,39.6590004,-0.1434998,39.9885003,0.10912495
22/8/17,39.557499,40,39.505001,39.945,37.963078,86418400,39.767502,0.210003,39.6544998,-0.0045006,40.07212535,0.08362505
23/8/17,39.767502,40.1175,39.720001,39.994999,38.010593,77596400,40.107498,0.339996,39.7439994,0.0894996,40.12350035,0.051375
24/8/17,40.107498,40.185001,39.637501,39.817501,37.841896,79275600,39.912498,-0.195,39.8759994,0.132,40.15887535,0.035375
25/8/17,39.912498,40.139999,39.817501,39.965,37.98209,101920400,40.035,0.122502,39.9695,0.0935006,40.17087545,0.0120001
28/8/17,40.035,40.5,39.982498,40.3675,38.364613,103864000,40.025002,-0.009998,40.2059998,0.2364998,40.21962535,0.0487499
29/8/17,40.025002,40.779999,40,40.727501,38.706753,118067600,40.950001,0.924999,40.3665002,0.1605004,40.26075025,0.0411249
30/8/17,40.950001,40.9725,40.6525,40.837502,38.811291,109078400,40.91,-0.040001,40.6240008,0.2575006,40.25087515,-0.0098751
31/8/17,40.91,41.130001,40.869999,41,38.965733,107140400,41.200001,0.290001,40.8045008,0.1805,40.21400015,-0.036875
1/9/17,41.200001,41.235001,40.907501,41.012501,38.977604,66364400,40.9375,-0.262501,40.9350008,0.1305,40.1883751,-0.02562505
5/9/17,40.9375,41.0625,40.139999,40.52,38.509548,117874000,40.677502,-0.259998,40.8495004,-0.0855004,40.2165001,0.028125
6/9/17,40.677502,40.747501,40.130001,40.477501,38.469151,86606800,40.522499,-0.155003,40.7105004,-0.139,40.24162505,0.02512495
7/9/17,40.522499,40.560001,40.09,40.314999,38.314713,87714000,40.215,-0.307499,40.4955002,-0.2150002,40.2375,-0.00412505
8/9/17,40.215,40.287498,39.6325,39.657501,37.689838,114446000,40.125,-0.09,40.4385002,-0.057,40.19662495,-0.04087505
11/9/17,40.125,40.512501,39.9725,40.375,38.371738,126323200,40.6525,0.5275,40.2964996,-0.1420006,40.08549995,-0.111125
12/9/17,40.6525,40.990002,39.692501,40.215,38.219681,286856000,39.967499,-0.685001,40.1415,-0.1549996,39.9647501,-0.12074985
13/9/17,39.967499,39.990002,39.477501,39.912498,37.932186,179629600,39.747501,-0.219998,40.022,-0.1195,39.8602501,-0.1045
14/9/17,39.747501,39.849998,39.522499,39.57,37.606678,95042800,39.6175,-0.130001,40.0025,-0.0195,39.78150005,-0.07875005
15/9/17,39.6175,40.2425,39.5,39.970001,37.986835,196458400,40.0275,0.41,39.8474998,-0.1550002,39.657625,-0.12387505
18/9/17,40.0275,40.125,39.5,39.6675,37.699345,113077600,39.877499,-0.150001,39.7489996,-0.0985002,39.5272501,-0.1303749
19/9/17,39.877499,39.942501,39.610001,39.682499,37.713604,83242400,39.474998,-0.402501,39.5894996,-0.1595,39.3955,-0.1317501
20/9/17,39.474998,39.564999,38.4575,39.017502,37.081589,211805600,38.950001,-0.524997,39.2429992,-0.3465004,39.27374995,-0.12175005
21/9/17,38.950001,38.950001,38.1875,38.3475,36.444836,150046800,37.884998,-1.065003,38.7369994,-0.5059998,39.1602499,-0.11350005
22/9/17,37.884998,38.067501,37.639999,37.9725,36.08844,186581600,37.497501,-0.387497,38.3504996,-0.3864998,39.06137485,-0.09887505
25/9/17,37.497501,37.9575,37.290001,37.637501,35.770069,177549200,37.945,0.447499,38.1455002,-0.2049994,38.98774985,-0.073625
26/9/17,37.945,38.48,37.922501,38.285,36.385445,146640000,38.450001,0.505001,38.05,-0.0955002,38.9291248,-0.05862505
27/9/17,38.450001,38.68,38.384998,38.557499,36.644424,102016800,38.4725,0.022499,38.1335008,0.0835008,38.84724975,-0.08187505
28/9/17,38.4725,38.57,38.174999,38.32,36.418694,88022000,38.302502,-0.169998,38.3470004,0.2134996,38.7984998,-0.04874995
29/9/17,38.302502,38.532501,38,38.529999,36.618282,105199200,38.564999,0.262497,38.4585002,0.1114998,38.76549985,-0.03299995
2/10/17,38.564999,38.612499,38.18,38.452499,36.544628,74795200,38.502499,-0.0625,38.4500002,-0.0085,38.7437498,-0.02175005
3/10/17,38.502499,38.772499,38.477501,38.619999,36.703812,64921200,38.407501,-0.094998,38.4644998,0.0144996,38.7161247,-0.0276251
4/10/17,38.407501,38.465,38.115002,38.369999,36.466221,80655200,38.544998,0.137497,38.5524994,0.0879996,38.71949975,0.00337505
5/10/17,38.544998,38.860001,38.512501,38.8475,36.920021,85135200,38.7425,0.197502,38.6299994,0.0775,38.75099985,0.0315001
6/10/17,38.7425,38.872501,38.639999,38.825001,36.89864,69630400,38.952499,0.209999,38.7324994,0.1025,38.7628748,0.01187495
9/10/17,38.952499,39.182499,38.872501,38.959999,37.026955,65051600,39.014999,0.0625,38.8494992,0.1169998,38.8262499,0.0633751
10/10/17,39.014999,39.5,38.775002,38.974998,37.041199,62468000,38.9925,-0.022499,38.958,0.1085008,38.91249985,0.08624995
11/10/17,38.9925,39.244999,38.9375,39.137501,37.195644,67622400,39.087502,0.095002,39.0459998,0.0879998,38.96887475,0.0563749
12/10/17,39.087502,39.342499,38.932499,39,37.06496,64500400,39.182499,0.094997,39.1504996,0.1044998,39.00774975,0.038875
13/10/17,39.182499,39.32,39.102501,39.247501,37.300186,65576800,39.474998,0.292499,39.3364998,0.1860002,39.0494997,0.04174995
16/10/17,39.474998,40,39.412498,39.970001,37.986835,96486000,39.945,0.470002,39.5589998,0.2225,39.1254995,0.0759998
17/10/17,39.945,40.217499,39.807499,40.1175,38.127022,75989200,40.105,0.16,39.5789994,0.0199996,39.24587455,0.12037505
18/10/17,40.105,40.177502,39.900002,39.939999,37.958324,65496800,39.1875,-0.9175,39.5729996,-0.0059998,39.4194995,0.17362495
19/10/17,39.1875,39.27,38.755001,38.994999,37.060211,170336800,39.1525,-0.035,39.5225,-0.0504996,39.6224994,0.2029999
20/10/17,39.1525,39.4375,38.990002,39.0625,37.124359,95896400,39.2225,0.07,39.3479996,-0.1745004,39.7777496,0.1552502
23/10/17,39.2225,39.422501,38.875,39.0425,37.10535,87937200,39.072498,-0.150002,39.1724998,-0.1754998,40.0156246,0.237875
24/10/17,39.072498,39.355,39.049999,39.275002,37.326317,71028800,39.227501,0.155003,39.1964996,0.0239998,40.2226246,0.207
25/10/17,39.227501,39.387501,38.817501,39.102501,37.162373,84828400,39.307499,0.079998,39.3304992,0.1339996,40.4457497,0.2231251
26/10/17,39.307499,39.4575,39.195,39.352501,37.399975,68002000,39.822498,0.514999,39.6804992,0.35,40.67937475,0.23362505
27/10/17,39.822498,40.900002,39.674999,40.762501,38.740009,177816800,40.9725,1.150002,40.2609992,0.5805,40.91387465,0.2344999
30/10/17,40.9725,42.017502,40.93,41.68,39.611992,178803200,41.974998,1.002498,40.9089988,0.6479996,41.1436247,0.22975005
31/10/17,41.974998,42.412498,41.735001,42.259998,40.163212,144187200,42.467499,0.492501,41.3774994,0.4685006,41.3386248,0.1950001
1/11/17,42.467499,42.485001,41.4025,41.7225,39.652374,134551200,41.650002,-0.817497,42.1129998,0.7355004,41.5043747,0.1657499
2/11/17,41.650002,42.125,41.32,42.0275,39.942249,165573600,43.5,1.849998,42.5369996,0.4239998,41.6237497,0.119375
3/11/17,43.5,43.564999,42.779999,43.125,40.985291,237594400,43.092499,-0.407501,42.8375002,0.3005006,41.8041246,0.1803749
6/11/17,43.092499,43.747501,42.93,43.5625,41.401089,140105200,43.477501,0.385002,43.0770006,0.2395004,41.9844995,0.1803749
7/11/17,43.477501,43.8125,43.400002,43.702499,41.534142,97446000,43.665001,0.1875,43.5025002,0.4254996,42.1519994,0.1674999
8/11/17,43.665001,44.060001,43.5825,44.060001,41.873901,97638000,43.7775,0.112499,43.5580002,0.0555,42.3331245,0.1811251
9/11/17,43.7775,44.025002,43.285,43.970001,41.788372,117930400,43.7775,0,43.6145004,0.0565002,42.53874945,0.20562495
10/11/17,43.7775,43.845001,43.567501,43.6675,41.650063,100582000,43.375,-0.4025,43.5709998,-0.0435006,42.7621246,0.22337515
13/11/17,43.375,43.625,43.349998,43.4925,41.483154,67928400,43.259998,-0.115002,43.3364996,-0.2345002,42.95912475,0.19700015
14/11/17,43.259998,43.369999,42.794998,42.834999,40.856026,99130000,42.4925,-0.767498,43.1399992,-0.1965004,43.0892498,0.13012505
15/11/17,42.4925,42.580002,42.095001,42.27,40.317135,116632400,42.794998,0.302498,42.9364988,-0.2035004,43.14837495,0.05912515
16/11/17,42.794998,42.967499,42.575001,42.775002,40.798801,94550000,42.759998,-0.035,42.7759984,-0.1605004,43.1553749,0.00699995
17/11/17,42.759998,42.8475,42.41,42.537498,40.572273,87598000,42.572498,-0.1875,42.6629988,-0.1129996,43.19724975,0.04187485
20/11/17,42.572498,42.639999,42.389999,42.494999,40.531727,65049600,42.695,0.122502,42.8324988,0.1695,43.1782497,-0.01900005
21/11/17,42.695,43.424999,42.695,43.285,41.28524,100525200,43.34,0.645,43.0284996,0.1960008,43.1368747,-0.041375
22/11/17,43.34,43.75,43.262501,43.740002,41.719223,102355600,43.775002,0.435002,43.2290002,0.2005006,43.05674965,-0.08012505
24/11/17,43.775002,43.875,43.662498,43.7425,41.721611,56106800,43.762501,-0.012501,43.4295008,0.2005006,42.9863746,-0.07037505
27/11/17,43.762501,43.77,43.334999,43.522499,41.511776,82867200,43.575001,-0.1875,43.522001,0.0925002,42.92862465,-0.05774995
28/11/17,43.575001,43.717499,42.965,43.267502,41.268562,105715200,43.157501,-0.4175,43.3755006,-0.1465004,42.8547496,-0.07387505
29/11/17,43.157501,43.23,41.790001,42.369999,40.412514,166665600,42.607498,-0.550003,43.118,-0.2575006,42.8378745,-0.0168751
30/11/17,42.607498,43.035,42.110001,42.962502,40.977646,166108800,42.487499,-0.119999,42.9894996,-0.1285004,42.8311246,-0.0067499
1/12/17,42.487499,42.9175,42.125,42.762501,40.786884,159037200,43.119999,0.6325,42.7274992,-0.2620004,42.8614995,0.0303749
4/12/17,43.119999,43.154999,42.407501,42.450001,40.488811,130169600,42.264999,-0.855,42.470999,-0.2565002,42.89212465,0.03062515
5/12/17,42.264999,42.880001,42.099998,42.41,40.450665,109400800,41.875,-0.389999,42.4009994,-0.0699996,42.9401248,0.04800015
6/12/17,41.875,42.549999,41.615002,42.252499,40.300438,114240000,42.2575,0.3825,42.4279998,0.0270004,42.9993749,0.0592501
7/12/17,42.2575,42.610001,42.227501,42.330002,40.374355,102693200,42.622501,0.365001,42.2639998,-0.164,43.05049985,0.05112495
8/12/17,42.622501,42.75,42.205002,42.342499,40.386276,93420800,42.299999,-0.322502,42.4184996,0.1544998,43.06062485,0.010125
11/12/17,42.299999,43.2225,42.197498,43.1675,41.173164,141095200,43.037498,0.737499,42.6684996,0.25,43.05537465,-0.0052502
12/12/17,43.037498,43.0975,42.865002,42.924999,40.941875,77636800,43.125,0.087502,42.8369992,0.1684996,43.00224965,-0.053125
13/12/17,43.125,43.384998,43,43.067501,41.077789,95273600,43.099998,-0.025002,42.9939992,0.157,42.9497497,-0.05249995
14/12/17,43.099998,43.282501,42.912498,43.055,41.065865,81906000,43.407501,0.307503,43.2779996,0.2840004,42.92937465,-0.02037505
15/12/17,43.407501,43.5425,43.115002,43.4925,41.483154,160677200,43.720001,0.3125,43.422,0.1440004,42.9304998,0.00112515
18/12/17,43.720001,44.299999,43.715,44.105,42.067356,117684400,43.7575,0.037499,43.5404998,0.1184998,42.9331249,0.0026251
19/12/17,43.7575,43.8475,43.522499,43.634998,41.619068,109745600,43.717499,-0.040001,43.6290002,0.0885004,42.93374995,0.00062505
20/12/17,43.717499,43.855,43.3125,43.587502,41.573761,93902400,43.5425,-0.174999,43.6814996,0.0524994,42.9772499,0.04349995
21/12/17,43.5425,44.005001,43.525002,43.752499,41.731133,83799600,43.669998,0.127498,43.4774996,-0.204,43.05149995,0.07425005
22/12/17,43.669998,43.855,43.625,43.752499,41.731133,65397600,42.700001,-0.969997,43.231,-0.2464996,43.11800005,0.0665001
26/12/17,42.700001,42.8675,42.419998,42.642502,40.672424,132742000,42.525002,-0.174999,43.0375002,-0.1934998,43.16875005,0.05075
27/12/17,42.525002,42.695,42.427502,42.650002,40.679585,85992800,42.75,0.224998,42.8550004,-0.1824998,43.21825015,0.0495001
28/12/17,42.75,42.962502,42.619999,42.77,40.794041,65920800,42.630001,-0.119999,42.629001,-0.2259994,43.2487502,0.03050005
29/12/17,42.630001,42.647499,42.305,42.307499,40.352898,103999600,42.540001,-0.09,42.7155008,0.0864998,43.2947501,0.0459999
2/1/18,42.540001,43.075001,42.314999,43.064999,41.075405,102223600,43.1325,0.592499,42.8375,0.1219992,43.3635001,0.06875
3/1/18,43.1325,43.637501,42.990002,43.057499,41.068249,118071600,43.134998,0.002498,42.9595002,0.1220002,43.39499995,0.03149985
4/1/18,43.134998,43.3675,43.02,43.2575,41.259018,89738400,43.360001,0.225003,43.1510004,0.1915002,43.45112485,0.0561249
5/1/18,43.360001,43.842499,43.262501,43.75,41.728756,94640000,43.587502,0.227501,43.3705004,0.2195,43.49587485,0.04475
8/1/18,43.587502,43.9025,43.482498,43.587502,41.573761,82271200,43.637501,0.049999,43.4020006,0.0315002,43.52624995,0.0303751
9/1/18,43.637501,43.764999,43.352501,43.5825,41.569,86336000,43.290001,-0.3475,43.5045008,0.1025002,43.565375,0.03912505
10/1/18,43.290001,43.575001,43.25,43.572498,41.559467,95839600,43.647499,0.357498,43.6415002,0.1369994,43.5975001,0.0321251
11/1/18,43.647499,43.872501,43.622501,43.82,41.795525,74670800,44.044998,0.397499,43.8189994,0.1774992,43.643875,0.0463749
12/1/18,44.044998,44.34,43.912498,44.272499,42.227119,101672400,44.474998,0.43,43.8989988,0.0799994,43.6676249,0.0237499
16/1/18,44.474998,44.8475,44.035,44.047501,42.012505,118263600,44.037498,-0.4375,44.2094984,0.3104996,43.65712495,-0.01049995
17/1/18,44.037498,44.8125,43.767502,44.775002,42.706413,137547200,44.842499,0.805001,44.4104986,0.2010002,43.5947499,-0.06237505
18/1/18,44.842499,45.025002,44.5625,44.814999,42.74456,124773600,44.6525,-0.189999,44.4664992,0.0560006,43.5536248,-0.0411251
19/1/18,44.6525,44.895,44.352501,44.615002,42.553795,129700400,44.325001,-0.327499,44.4364998,-0.0299994,43.4866248,-0.067
22/1/18,44.325001,44.445,44.150002,44.25,42.205662,108434400,44.325001,0,44.4915002,0.0550004,43.4048749,-0.0817499
23/1/18,44.325001,44.860001,44.205002,44.259998,42.215191,130756400,44.3125,-0.012501,44.2485002,-0.243,43.22562495,-0.17924995
24/1/18,44.3125,44.325001,43.299999,43.555,41.542767,204420400,43.627499,-0.685001,43.9180002,-0.3305,42.98162485,-0.2440001
25/1/18,43.627499,43.737499,42.6325,42.7775,40.801182,166116000,43,-0.627499,43.5610002,-0.357,42.83837475,-0.1432501
26/1/18,43,43,42.514999,42.877499,40.896572,156572000,42.540001,-0.459999,42.9725,-0.5885002,42.6774996,-0.16087515
29/1/18,42.540001,42.540001,41.767502,41.990002,40.050068,202561600,41.3825,-1.157501,42.4534998,-0.5190002,42.45849975,-0.21899985
30/1/18,41.3825,41.842499,41.174999,41.7425,39.814007,184192800,41.717499,0.334999,42.0865,-0.3669998,42.23749985,-0.2209999
31/1/18,41.717499,42.110001,41.625,41.857498,39.923695,129915600,41.7925,0.075001,41.7865,-0.3,42.0381249,-0.19937495
1/2/18,41.7925,42.154999,41.689999,41.945,40.007153,188923200,41.5,-0.2925,41.2335002,-0.5529998,41.8742499,-0.163875
2/2/18,41.5,41.700001,40.025002,40.125,38.271229,346375200,39.775002,-1.724998,40.6985002,-0.535,41.75449985,-0.11975005
5/2/18,39.775002,40.970001,39,39.122501,37.315037,290954000,38.7075,-1.067502,40.5095002,-0.189,41.67637485,-0.078125
6/2/18,38.7075,40.93,38.5,40.7575,38.874508,272975200,40.772499,2.064999,40.1654998,-0.3440004,41.61074985,-0.065625
7/2/18,40.772499,40.849998,39.767502,39.884998,38.04232,206434400,40.072498,-0.700001,39.7190002,-0.4464996,41.5548748,-0.05587505
8/2/18,40.072498,40.25,38.7575,38.787498,36.995518,217562000,39.267502,-0.804996,39.6889998,-0.0300004,41.48674985,-0.06812495
9/2/18,39.267502,39.4725,37.560001,39.102501,37.448025,282690400,39.625,0.357498,40.0449996,0.3559998,41.4762499,-0.01049995
12/2/18,39.625,40.9725,39.377499,40.677502,38.956394,243278000,40.487499,0.862499,40.0424994,-0.0025002,41.530625,0.0543751
13/2/18,40.487499,41.1875,40.412498,41.084999,39.346653,130196800,40.759998,0.272499,40.5174994,0.475,41.64237505,0.11175005
14/2/18,40.759998,41.884998,40.720001,41.842499,40.072105,162579600,42.447498,1.6875,41.281999,0.7644996,41.814,0.17162495
15/2/18,42.447498,43.272499,42.25,43.247501,41.417656,204588800,43.09,0.642502,41.9594992,0.6775002,41.95987495,0.14587495
16/2/18,43.09,43.705002,42.942501,43.107498,41.283577,160704400,43.012501,-0.077499,42.5034994,0.5440002,42.03025,0.07037505
20/2/18,43.012501,43.564999,42.855,42.962502,41.144714,135722000,43.2075,0.194999,42.9415,0.4380006,42.1453751,0.1151251
21/2/18,43.2075,43.529999,42.752499,42.767502,40.957962,149886400,42.950001,-0.257499,43.1355004,0.1940004,42.38050005,0.23512495
22/2/18,42.950001,43.487499,42.927502,43.125,41.300331,123967600,43.4175,0.467499,43.3350008,0.1995004,42.6318751,0.25137505
23/2/18,43.4175,43.912498,43.384998,43.875,42.018608,135249600,44.087502,0.670002,43.687501,0.3525002,42.7867501,0.154875
26/2/18,44.087502,44.8475,44.052502,44.7425,42.849403,152648800,44.775002,0.6875,44.0090008,0.3214998,43.0076253,0.2208752
27/2/18,44.775002,45.119999,44.540001,44.5975,42.710529,155712400,44.814999,0.039997,44.3460002,0.3369994,43.2978751,0.2902498
28/2/18,44.814999,45.154999,44.512501,44.529999,42.645885,151128400,44.634998,-0.180001,44.3025004,-0.0434998,43.59900005,0.30112495
1/3/18,44.634998,44.945,43.165001,43.75,41.898888,195208000,43.200001,-1.434997,44.2455004,-0.057,43.8286252,0.22962515
2/3/18,43.200001,44.075001,43.112499,44.052502,42.188595,153816000,43.802502,0.602501,44.1860002,-0.0595002,44.0218753,0.1932501
5/3/18,43.802502,44.435001,43.630001,44.205002,42.334641,113605600,44.477501,0.674999,43.9700006,-0.2159996,44.1326253,0.11075
6/3/18,44.477501,44.5625,44.032501,44.1675,42.298729,95154000,43.735001,-0.7425,43.8170008,-0.1529998,44.1946254,0.0620001
7/3/18,43.735001,43.962502,43.567501,43.7575,41.906063,126814000,43.869999,0.134998,44.075001,0.2580002,44.2345004,0.039875
8/3/18,43.869999,44.279999,43.767502,44.235001,42.363365,95096400,44.490002,0.620003,44.3290002,0.2539992,44.2621253,0.0276249
9/3/18,44.490002,45,44.3475,44.994999,43.091209,128740800,45.072498,0.582496,44.5629998,0.2339996,44.23962525,-0.02250005
12/3/18,45.072498,45.5975,45.052502,45.43,43.507805,128828400,45.647499,0.575001,44.832,0.2690002,44.17362525,-0.066
13/3/18,45.647499,45.875,44.810001,44.9925,43.088821,126774000,45.080002,-0.567497,44.9830002,0.1510002,44.07012525,-0.1035
14/3/18,45.080002,45.130001,44.452499,44.610001,42.7225,117473600,44.625,-0.455002,45.0174994,0.0344992,44.00237505,-0.0677502
15/3/18,44.625,45.060001,44.517502,44.662498,42.772781,90975200,44.662498,0.037498,44.8690002,-0.1484992,43.8522501,-0.15012495
16/3/18,44.662498,44.779999,44.404999,44.505001,42.621941,157618800,44.330002,-0.332496,44.5015006,-0.3674996,43.71812515,-0.13412495
19/3/18,44.330002,44.3675,43.415001,43.825001,41.970718,133787200,43.810001,-0.520001,44.2374998,-0.2640008,43.6411251,-0.07700005
20/3/18,43.810001,44.200001,43.735001,43.810001,41.956352,78597600,43.759998,-0.050003,43.8124998,-0.425,43.5465,-0.0946251
21/3/18,43.759998,43.772499,42.814999,42.817501,41.005852,148219600,42.5,-1.259998,43.2995002,-0.5129996,43.383625,-0.162875
22/3/18,42.5,43.169998,42.150002,42.212502,40.426449,165963200,42.0975,-0.4025,42.8370002,-0.4625,43.35412495,-0.02950005
23/3/18,42.0975,42.48,41.235001,41.235001,39.490303,164115200,42.017502,-0.079998,42.7589996,-0.0780006,43.29775,-0.05637495
26/3/18,42.017502,43.275002,41.610001,43.192501,41.364983,150164800,43.419998,1.402496,42.3695,-0.3894996,43.19674995,-0.10100005
27/3/18,43.419998,43.787498,41.73,42.084999,40.30434,163690400,41.8125,-1.607498,42.2599998,-0.1095002,43.10562505,-0.0911249
28/3/18,41.8125,42.505001,41.297501,41.619999,39.859009,166674000,41.952499,0.139999,42.1724998,-0.0875,42.97612505,-0.1295
29/3/18,41.952499,42.9375,41.724998,41.945,40.170265,153594000,41.66,-0.292499,42.1509994,-0.0215004,42.88975,-0.08637505
2/4/18,41.66,42.235001,41.1175,41.669998,39.906891,150347200,41.91,0.25,41.711,-0.4399994,42.84325,-0.0465
3/4/18,41.91,42.1875,41.220001,42.0975,40.316307,121112000,41.220001,-0.689999,41.9775,0.2665,42.7980001,-0.0452499
4/4/18,41.220001,43.002499,41.192501,42.9025,41.087242,138422000,43.145,1.924999,42.1355002,0.1580002,42.78762505,-0.01037505
5/4/18,43.145,43.557499,43.02,43.200001,41.372158,107732800,42.7425,-0.4025,42.2975004,0.1620002,42.81974995,0.0321249
6/4/18,42.7425,43.119999,42.049999,42.095001,40.313919,140021200,42.470001,-0.272499,42.5655004,0.268,42.80375,-0.01599995
9/4/18,42.470001,43.272499,42.462502,42.512501,40.713757,116070800,43.25,0.779999,42.933,0.3674996,42.8112501,0.0075001
10/4/18,43.25,43.5,42.8825,43.3125,41.4799,113634400,43.057499,-0.192501,42.9745002,0.0415002,42.7917501,-0.0195
11/4/18,43.057499,43.48,42.924999,43.110001,41.285969,89726400,43.352501,0.295002,43.1650002,0.1905,42.76175,-0.0300001
12/4/18,43.352501,43.75,43.259998,43.535,41.692978,91557200,43.695,0.342499,43.4225,0.2574998,42.62350005,-0.13824995
13/4/18,43.695,43.959999,43.462502,43.682499,41.834248,100497200,43.7575,0.0625,43.5970002,0.1745002,42.584375,-0.03912505
16/4/18,43.7575,44.047501,43.7075,43.955002,42.095219,86313600,44.122501,0.365001,43.8760002,0.279,42.53675005,-0.04762495
17/4/18,44.122501,44.735001,44.102501,44.560001,42.674618,106421600,44.452499,0.329998,43.8934998,0.0174996,42.4803751,-0.05637495
18/4/18,44.452499,44.705002,44.220001,44.459999,42.578846,83018000,43.439999,-1.0125,43.6845002,-0.2089996,42.46500015,-0.01537495
19/4/18,43.439999,43.8475,43.165001,43.200001,41.372158,139235200,42.650002,-0.789997,43.2745002,-0.41,42.59437505,0.1293749
20/4/18,42.650002,42.805,41.357498,41.43,39.677059,261964400,41.7075,-0.942502,42.7335,-0.5410002,42.6356251,0.04125005
23/4/18,41.7075,41.73,41.022499,41.310001,39.562138,146062000,41.4175,-0.29,41.974,-0.7595,42.7266251,0.091
24/4/18,41.4175,41.5825,40.305,40.735001,39.011456,134768000,40.654999,-0.762501,41.492,-0.482,42.91787495,0.19124985
25/4/18,40.654999,41.355,40.602501,40.912498,39.181442,113528400,41.029999,0.375,41.1619996,-0.3300004,43.06775,0.14987505
26/4/18,41.029999,41.432499,40.842499,41.055,39.317917,111852000,41,-0.029999,40.9269998,-0.2349998,43.2467501,0.1790001
27/4/18,41,41.0825,40.157501,40.580002,38.863014,142623200,40.532501,-0.467499,40.964,0.0370002,43.4258751,0.179125
30/4/18,40.532501,41.814999,40.459999,41.314999,39.566917,169709600,41.602501,1.07,41.5945,0.6305,43.60975015,0.18387505
1/5/18,41.602501,42.299999,41.317501,42.275002,40.486301,214277600,43.807499,2.204998,42.1825004,0.5880004,43.7845001,0.17474995
2/5/18,43.807499,44.4375,43.450001,44.142502,42.274784,266157600,43.970001,0.162502,42.8950004,0.7125,43.91312505,0.12862495
3/5/18,43.970001,44.375,43.610001,44.2225,42.351402,136272800,44.5625,0.592499,44.0474998,1.1524994,44.0163752,0.10325015
4/5/18,44.5625,46.0625,44.5425,45.9575,44.012989,224805200,46.294998,1.732498,44.9764998,0.929,44.19437525,0.17800005
7/5/18,46.294998,46.9175,46.1875,46.290001,44.331425,169805600,46.247501,-0.047497,45.5425002,0.5660004,44.4017502,0.20737495
8/5/18,46.247501,46.555,45.9175,46.512501,44.544502,113611200,46.637501,0.39,46.1355002,0.593,44.6663752,0.264625
9/5/18,46.637501,46.849998,46.305,46.84,44.858143,92844800,46.935001,0.2975,46.6975004,0.5620002,44.95025025,0.28387505
10/5/18,46.935001,47.592499,46.912498,47.509998,45.499805,111957200,47.372501,0.4375,46.8890006,0.1915002,45.2468754,0.29662515
11/5/18,47.372501,47.514999,46.862499,47.147499,45.326748,104848800,47.252499,-0.120002,46.9785004,0.0894998,45.5550005,0.3081251
14/5/18,47.252499,47.3825,46.965,47.037498,45.221004,83115200,46.695,-0.557499,46.9545006,-0.0239998,45.85787545,0.30287495
15/5/18,46.695,46.767502,46.275002,46.610001,44.810013,94780800,46.517502,-0.177498,46.9675004,0.0129998,46.1762505,0.31837505
16/5/18,46.517502,47.115002,46.5,47.044998,45.228214,76732400,47,0.482498,46.8525004,-0.115,46.44262545,0.26637495
17/5/18,47,47.227501,46.59,46.747501,44.9422,69176000,46.797501,-0.202499,46.8020006,-0.0504998,46.5925005,0.14987505
18/5/18,46.797501,46.952499,46.532501,46.577499,44.778763,73190800,47,0.202499,46.8820008,0.0800002,46.7438755,0.151375
21/5/18,47,47.317501,46.727501,46.907501,45.096024,73603200,47.095001,0.095001,46.8960008,0.014,46.9112505,0.167375
22/5/18,47.095001,47.220001,46.695,46.790001,44.983051,60962800,46.587502,-0.507499,46.934501,0.0385002,47.0098757,0.0986252
23/5/18,46.587502,47.125,46.439999,47.09,45.271473,80233600,47.192501,0.604999,46.9865006,0.0519996,47.1178757,0.108
24/5/18,47.192501,47.209999,46.552502,47.037498,45.221004,92936000,47.057499,-0.135002,46.966501,-0.0199996,47.21275065,0.09487495
25/5/18,47.057499,47.412498,46.912498,47.145,45.324348,69844000,46.900002,-0.157497,46.9335008,-0.0330002,47.2556256,0.04287495
29/5/18,46.900002,47.1875,46.717499,46.974998,45.160908,90056400,46.93,0.029998,46.9770004,0.0434996,47.27887565,0.02325005
30/5/18,46.93,47,46.695,46.875,45.064777,74762000,46.805,-0.125,46.9380004,-0.039,47.3086257,0.02975005
31/5/18,46.805,47.057499,46.535,46.717499,44.913357,109931200,46.997501,0.192501,47.1085006,0.1705002,47.3791257,0.0705
